directorGender,tmdbId,noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,movieId,imdbId
2,84248,7,0,3,12,0,2,151040,24710
2,42690,4,1,4,5,0,0,151044,61568
2,115162,2,2,6,4,0,1,151046,56921
2,5067,5,3,5,7,0,2,151050,55839
2,84035,5,2,3,1,0,0,151052,53671
2,76777,4,1,6,8,0,2,151054,53050
2,76775,14,8,4,8,0,5,151058,50854
2,76772,10,2,2,5,0,0,151062,51172
2,147360,9,0,2,1,0,0,151064,47217
2,4709,2,2,2,2,0,2,151070,48104
2,68754,5,1,4,8,0,2,151072,42988
2,43462,4,1,1,1,0,0,151078,38824
2,46184,1,3,3,2,0,5,151080,36757
2,116712,1,7,11,6,2,13,151084,35885
2,64418,22,0,12,1,0,0,151089,124314
2,92254,45,3,12,1,0,0,151091,31309
2,169479,16,1,5,10,0,0,151094,27688
2,105549,1,1,0,1,0,0,151099,25471
2,47612,9,1,0,10,0,3,151105,20656
2,92413,5,1,2,14,0,1,151107,23345
2,214600,2,0,0,1,0,0,151111,18187
0,348678,17,8,8,27,1,5,151113,4080728
0,238985,3,2,11,3,0,1,151141,44705
0,55873,1,2,6,0,0,3,151163,39011
2,163312,2,0,0,2,0,1,151189,1517213
2,352024,0,0,0,1,0,0,151191,242590
0,67018,2,2,0,4,0,3,151193,73589
2,24041,0,3,6,1,0,1,151195,423372
0,134409,2,1,3,2,0,5,151197,2321249
0,334878,16,1,7,3,0,2,151199,4466936
2,173080,14,0,0,10,0,1,151210,93115
0,46695,13,1,1,0,1,1,151214,245567
0,84951,12,2,1,2,0,1,151216,100943
0,57845,8,0,3,2,0,2,151222,107505
4,79500,6,0,8,4,0,2,151224,107870
2,47360,4,1,6,17,0,2,151226,97174
0,47363,11,2,3,9,0,2,151228,99388
0,28920,2,1,7,0,0,1,151230,109666
2,359807,7,2,4,1,0,0,151277,5251348
0,56589,10,1,7,0,0,2,151281,76684
0,259835,4,1,2,2,0,2,151305,60590
4,373355,1,0,0,2,0,0,151307,5278868
0,373451,5,1,11,2,0,1,151309,5275844
0,326094,16,10,6,8,4,4,151311,4144190
2,276905,2,7,11,3,0,0,151313,1594972
0,323675,40,17,15,6,2,15,151315,2869728
1,312669,13,4,4,2,4,2,151317,3471098
2,377565,5,1,1,5,0,1,151319,4669210
0,53301,3,0,2,1,0,1,151321,428059
0,47367,1,2,3,2,0,2,151327,115479
4,59264,1,0,0,1,0,1,151341,1851050
0,27069,4,0,1,1,0,2,151343,390418
0,366924,1,3,7,5,0,2,151345,4870838
0,27748,5,0,0,7,0,2,151349,344766
1,256102,0,0,0,0,1,0,151351,3461274
2,85268,6,0,1,3,0,0,151353,77343
2,320005,7,1,1,5,0,0,151355,4285198
4,211845,3,3,7,3,0,0,151357,2245988
2,136716,0,0,1,1,0,0,151359,74635
2,204269,4,1,2,8,0,0,151363,71644
2,79911,4,0,0,2,0,0,151365,304927
2,309968,4,0,0,5,0,0,151367,1593807
2,276898,0,0,0,1,0,0,151369,1977915
2,217587,0,0,0,1,0,0,151371,3108840
0,158431,0,1,3,0,1,3,151375,165477
2,46442,6,0,0,1,0,0,151382,1465494
2,53290,2,0,1,3,0,0,151384,1292648
2,187633,4,1,2,6,0,0,151404,56950
2,211139,3,2,2,10,0,0,151410,58289
2,95838,10,1,5,10,0,0,151412,59114
0,274817,9,2,4,10,0,2,151414,2964120
2,3692,3,3,2,7,0,0,151416,60956
2,73477,2,0,3,15,0,4,151418,61773
2,112570,7,1,4,11,0,0,151420,62047
3,56083,5,0,1,0,0,0,151431,3359366
2,43036,3,4,2,9,0,0,151433,54099
0,67083,10,3,12,5,0,1,151441,321353
4,87943,0,0,0,2,2,0,151443,474361
4,162505,0,0,0,4,0,0,151445,75915
1,63318,2,2,0,0,2,0,151449,76855
2,85729,11,0,2,2,0,0,151451,2158649
2,255396,0,0,0,2,0,0,151453,2366035
0,319888,3,3,21,5,0,4,151455,1083452
0,375290,15,2,2,9,0,4,151459,4387040
0,376047,3,2,1,1,0,3,151461,4399594
2,145373,4,1,0,6,0,0,151463,200096
2,145379,4,2,3,4,0,0,151465,65120
2,74197,6,2,5,11,0,0,151467,64611
2,149691,2,2,2,1,0,0,151471,70781
2,150708,2,1,2,1,0,0,151473,70584
0,222619,1,1,2,2,0,1,151479,101893
0,26703,8,3,1,4,0,5,151481,77470
2,264036,6,3,2,2,0,0,151483,2005299
0,104081,2,1,0,0,0,1,151485,168749
2,64462,3,1,1,3,0,0,151487,293567
0,65795,2,1,1,1,0,2,151489,485634
4,161024,4,1,2,1,2,0,151491,1160004
2,35411,10,1,4,2,0,2,151493,1243375
2,109690,8,1,2,2,0,0,151495,1760958
2,222030,1,2,2,1,0,0,151497,2377398
4,42107,0,0,0,0,2,2,151499,162243
2,331962,8,9,19,12,1,2,151501,4019560
2,27428,6,5,2,4,0,0,151503,870958
2,273973,0,0,0,1,0,0,151505,1512738
2,301729,5,0,4,4,0,0,151507,3399896
0,224885,3,3,3,1,0,1,151509,2265080
2,165718,7,1,1,5,0,0,151513,2753048
1,329805,10,2,5,21,3,2,151515,3478962
2,83617,12,0,1,5,0,0,151519,1087865
4,276883,0,0,0,8,0,0,151521,2492002
3,320181,0,0,1,0,0,0,151523,2771506
0,283710,2,0,2,0,0,2,151527,3893038
2,29351,7,1,3,3,0,0,151537,63549
2,255575,1,0,0,4,0,1,151543,2362062
0,127468,3,0,3,0,0,1,151545,202223
0,291154,2,1,2,9,0,2,151547,3398052
2,261815,7,0,1,5,0,0,151549,2361602
2,44554,13,2,8,5,0,2,151551,203672
0,273899,3,3,11,2,0,2,151557,3018070
0,337029,0,2,3,0,0,2,151559,4086032
0,345235,5,1,8,0,0,1,151561,3594826
0,336807,10,1,0,3,0,3,151563,4466544
2,70412,11,1,2,6,0,1,151565,65932
2,38268,5,1,2,5,0,3,151567,76902
0,35021,5,1,3,17,0,4,151569,380726
0,301744,3,1,3,2,0,2,151571,485701
0,97666,14,4,8,1,0,3,151573,114429
0,220029,1,1,2,1,0,1,151575,402714
2,157293,10,1,3,7,0,2,151577,2321163
2,187737,4,1,2,4,0,0,151581,207784
0,220176,1,1,8,7,0,1,151583,3008014
2,377136,0,0,1,1,0,0,151585,1048097
2,156220,1,0,1,1,0,0,151587,2257602
0,67198,0,2,4,0,0,1,151589,1421048
0,333387,2,1,12,1,1,2,151591,3059816
4,362057,4,6,5,17,2,8,151593,1663655
2,353378,21,21,8,6,1,2,151595,3254796
2,300792,10,1,1,11,0,5,151597,1618448
4,348069,0,0,0,2,0,0,151599,3984320
0,40700,9,2,2,2,0,1,151601,1401656
2,323435,2,2,2,23,0,5,151603,3975510
0,360030,3,0,1,6,0,4,151605,5275828
3,378092,3,0,1,3,0,0,151609,3586930
2,378263,0,0,0,1,0,0,151611,5039822
0,291851,9,8,31,46,10,9,151613,2477218
2,50938,1,0,1,2,0,1,151615,1725995
4,117316,3,1,0,0,0,4,151619,1064215
2,352156,11,4,1,9,0,0,151621,4000936
0,38677,3,1,4,1,0,1,151623,1582466
2,25366,0,0,0,2,0,0,151625,485777
0,340243,1,2,1,1,0,2,151627,3040216
0,139777,18,12,22,57,4,7,151629,1878805
2,378350,2,1,3,5,0,0,151631,4940780
2,281968,3,2,1,4,0,0,151633,3182590
2,333658,0,4,5,1,0,1,151635,4103992
2,224243,1,2,2,2,0,0,151637,2504580
0,321258,3,3,4,34,0,14,151639,3882082
0,343795,7,4,5,0,0,3,151641,4337690
0,119586,5,0,3,1,0,1,151643,80080
4,339547,2,2,0,15,0,0,151645,4552524
0,285697,4,0,0,7,0,2,151647,3907156
4,138022,18,0,3,7,0,4,151649,101479
3,270357,0,0,0,0,0,0,151651,2238086
2,340255,8,5,5,2,0,0,151653,3564794
2,48242,39,4,5,2,0,1,151655,87436
2,29695,6,5,5,1,0,1,151657,1007032
2,217471,2,2,2,1,0,0,151659,2390630
4,87737,6,3,4,6,0,7,151661,1977002
4,44563,1,4,2,1,1,0,151663,416214
0,268350,7,1,5,1,0,1,151667,30694
3,334146,0,0,0,0,0,0,151669,4293698
2,346170,2,2,1,2,0,1,151671,4175888
0,72790,10,7,7,1,1,2,151673,313532
2,279096,22,7,11,19,0,9,151675,3864024
2,145385,3,0,0,1,0,0,151677,385048
0,111561,0,1,4,0,0,1,151679,52529
2,155556,1,0,0,4,0,0,151681,2265179
0,275477,1,2,3,3,0,3,151683,101578
4,243794,4,3,2,45,2,3,151685,1986769
2,335778,19,1,10,15,0,6,151687,3231054
0,15391,0,0,0,0,0,1,151689,487116
0,83001,5,2,2,1,0,1,151691,76149
2,373472,1,0,0,5,1,1,151693,5278464
2,329004,3,4,5,24,1,1,151695,2580382
0,76851,2,1,4,2,0,2,151697,62636
2,235450,5,0,0,1,0,0,151701,1773315
2,58500,5,0,1,3,0,0,151703,1507355
2,376530,3,1,0,5,1,1,151707,3882074
2,365065,1,2,2,13,1,3,151709,2436672
3,67844,0,0,0,0,0,0,151711,388667
2,334918,0,3,3,9,1,0,151715,3597510
2,345775,4,1,2,22,0,0,151717,2262345
0,114284,0,0,1,0,0,2,151719,105162
2,116306,3,1,0,3,0,0,151721,2136914
0,93521,0,0,0,0,0,1,151723,15384
2,63505,3,1,1,1,0,1,151725,80789
2,170934,0,1,1,3,0,0,151727,114127
1,96715,1,5,3,0,1,0,151729,138068
4,340357,0,4,8,6,0,0,151731,3422078
2,169721,0,0,1,1,0,0,151733,1671547
0,364116,3,1,2,8,0,5,151735,3702652
0,197785,1,1,4,1,0,2,151737,43994
0,291870,38,28,24,8,2,5,151739,1860213
0,84728,1,6,1,0,0,3,151741,68280
0,379297,0,2,0,0,1,1,151743,5037902
4,21266,16,2,7,22,0,1,151745,56405
0,137533,8,8,7,6,0,6,151749,81423
0,214105,4,0,1,1,0,2,151753,2882590
2,364427,3,0,1,1,0,1,151755,4761270
4,333377,0,0,1,4,0,2,151759,3270538
0,1998,2,4,4,3,1,3,151761,384177
0,68555,10,1,9,10,1,3,151765,3355698
0,50124,10,2,6,6,0,6,151767,174931
2,77294,4,1,2,3,0,0,151769,189160
0,159514,8,1,4,0,0,2,151771,2650718
2,335051,9,4,2,3,0,0,151773,4643844
0,320302,6,2,7,8,0,3,151775,3907858
2,300673,8,2,12,68,8,16,151777,2025690
0,18874,6,1,2,0,0,3,151781,856797
2,347495,0,0,0,1,0,0,151783,4009820
0,171902,0,0,0,0,0,1,151785,1385943
0,11089,11,0,0,4,0,2,151787,283941
1,301325,2,5,2,3,3,0,151789,3526286
2,367536,4,8,7,2,0,0,151791,5237552
2,270397,0,0,0,1,0,0,151793,3089126
2,374142,7,0,0,8,0,1,151795,4614910
2,315055,0,2,2,6,0,0,151797,3442634
0,42588,1,4,9,0,0,3,151799,65775
0,10626,8,1,8,5,0,3,151802,49293
4,376681,4,1,0,18,0,5,151804,5207116
2,53074,4,0,0,2,0,0,151806,309827
2,136296,1,1,7,1,0,0,151808,2259306
2,47717,5,0,5,5,0,0,151810,124437
2,58396,11,0,2,8,0,0,151815,1465490
1,344277,2,2,1,0,1,0,151819,4273170
2,63766,10,3,3,16,0,5,151831,31894
0,83831,2,0,5,1,0,1,151851,68358
0,265531,7,3,3,0,0,1,151865,160356
0,350505,6,8,5,2,0,2,151879,2445178
2,41924,13,0,1,12,0,0,151881,420136
0,210609,0,2,3,0,1,1,151885,70538
2,253020,4,0,4,16,0,0,151890,1841490
2,360799,15,0,2,25,0,0,151900,3013160
2,48180,14,2,3,3,0,2,151903,90627
0,35025,24,2,8,1,1,5,151905,1437361
1,201643,0,0,0,0,3,0,151907,1727854
2,169634,7,0,4,6,0,0,151909,2245906
2,39253,6,2,4,2,0,0,151911,1682187
2,62738,5,0,2,2,0,0,151913,1364289
2,293122,3,1,2,1,0,1,151915,3037582
4,40356,5,0,1,4,0,0,151921,467628
2,317723,9,0,0,2,0,0,151923,3627572
2,122052,7,0,1,3,0,1,151925,476016
2,334531,7,3,6,11,4,11,151927,3719896
0,116714,10,2,5,3,0,2,151929,40589
0,248268,2,2,3,0,0,3,151931,2106284
0,339408,25,7,10,6,3,11,151933,4196450
2,174369,2,2,4,8,2,3,151935,2217777
0,18174,9,1,3,1,0,1,151941,47119
0,96828,0,1,4,0,0,1,151947,53371
0,337960,4,2,3,1,0,1,151951,3671542
0,46821,11,1,2,6,0,2,151953,98252
3,380841,0,0,0,0,0,0,151955,183965
2,12831,3,0,2,11,0,6,151957,276773
3,191465,2,3,3,0,0,0,151959,70366
2,380864,1,0,0,1,0,0,151961,159535
4,22316,1,2,6,0,0,3,151963,278291
0,46430,0,2,4,4,0,3,151965,278522
2,166253,0,2,4,1,0,1,151967,281102
0,20916,3,0,2,0,0,2,151969,306855
2,142631,0,2,6,1,0,0,151971,287537
0,210068,2,2,8,0,0,2,151973,284328
2,232795,0,1,1,1,0,0,151975,118578
0,39837,1,2,2,0,0,2,151977,248617
2,82575,2,1,5,3,0,0,151979,300028
2,64880,4,0,3,6,0,0,151981,290326
3,362100,0,0,0,0,0,0,151983,273406
2,305819,0,0,0,1,0,0,151985,292740
2,25801,1,2,2,1,0,0,151987,305173
0,215797,2,0,0,0,0,1,151989,165981
0,205221,1,2,2,0,0,1,151991,111030
3,356057,4,0,0,0,0,0,151993,3377548
2,266038,6,0,0,3,0,0,151997,3019620
0,135713,4,0,0,4,0,6,151999,1684609
0,43735,2,2,6,0,0,1,152001,1282142
0,298986,8,0,2,3,0,2,152003,3478140
0,333888,2,1,2,4,0,4,152005,3625354
2,332709,11,4,3,6,0,0,152007,4571838
0,18230,0,2,6,7,1,4,152009,419372
0,44566,2,3,2,1,0,3,152011,1499201
3,351072,5,0,2,0,0,0,152013,3801252
2,277528,20,0,2,3,0,0,152015,3408558
1,296096,12,8,6,26,12,14,152017,2674426
0,378385,2,1,3,0,0,4,152019,4616014
2,336669,4,0,0,3,0,0,152023,4663992
2,372315,0,0,0,3,0,0,152025,5161502
0,338803,3,5,8,4,0,3,152027,4844288
2,324289,2,2,3,7,1,4,152029,2848324
4,280617,29,0,4,6,0,10,152031,3892384
0,135097,5,2,8,0,0,2,152033,2262221
2,170292,5,0,0,10,0,0,152035,1515195
4,348089,25,8,10,11,0,3,152037,4366830
2,250902,44,0,8,17,0,1,152039,2294916
0,63378,13,1,4,1,0,2,152041,1869226
2,55283,4,2,1,2,0,1,152043,1613040
2,336663,11,0,4,23,1,0,152045,4426656
0,17720,5,2,10,12,1,4,152047,51565
2,335031,2,0,1,3,0,0,152049,4528386
0,42526,3,2,2,1,0,6,152051,69007
2,76200,10,2,5,4,0,1,152053,73221
2,346651,8,3,4,46,2,4,152055,3774802
0,316000,9,0,4,11,3,11,152057,790770
2,263341,0,6,8,8,0,7,152059,2652118
0,146198,12,4,11,44,5,13,152061,1712261
0,205584,21,7,13,52,4,15,152063,2404233
2,336808,7,0,0,31,0,0,152065,4285496
2,376869,6,2,1,19,0,0,152067,5286444
0,323677,25,5,14,56,9,6,152071,3499096
1,367493,6,1,0,1,1,0,152073,4385026
0,296879,0,2,1,1,0,2,152075,3057572
0,333371,3,2,5,47,3,9,152077,1179933
0,267860,10,8,11,78,7,16,152079,3300542
4,269149,12,12,17,23,1,18,152081,2948356
4,279641,7,3,7,53,6,6,152083,3553442
2,258363,4,0,4,7,2,3,152085,3147312
0,318850,8,4,5,2,1,3,152087,1002563
2,378200,8,5,2,4,0,1,152089,4871980
0,267193,3,9,15,7,3,17,152091,3381008
2,287284,4,5,3,2,0,0,152093,2243260
0,361263,8,7,8,0,0,8,152099,4505830
4,367513,0,0,0,2,0,0,152101,5073738
0,380565,1,5,6,9,2,10,152103,5351000
2,20051,7,1,7,3,0,1,152105,66963
0,24569,4,3,8,1,0,1,152107,66894
0,17276,7,3,5,1,0,1,152109,65525
0,24571,3,4,8,1,0,1,152115,68339
2,60867,4,0,0,7,0,0,152117,968712
2,262199,1,0,0,2,0,0,152119,3596842
0,19297,3,6,6,1,0,1,152121,66895
2,312804,4,4,4,9,0,1,152123,4288636
0,19252,2,6,7,1,0,1,152125,69847
2,36718,1,1,1,1,0,0,152127,809439
0,29114,5,4,5,1,0,3,152129,76665
0,56418,2,4,2,3,1,6,152131,1686067
2,62717,2,0,5,1,0,0,152133,1517095
1,202140,4,4,0,2,2,0,152135,114461
4,324978,1,2,7,2,0,5,152137,3387444
2,200548,10,1,1,10,2,0,152139,2181941
2,206292,4,0,0,2,0,0,152141,2665470
4,24654,2,1,5,0,1,1,152143,499596
4,51309,3,0,0,0,1,1,152145,1212007
2,169798,6,0,1,3,0,0,152147,2464812
4,98048,0,0,1,1,0,1,152149,65641
2,209251,3,2,1,5,0,1,152151,1718747
2,73565,12,9,6,2,1,0,152153,1570559
0,348674,4,1,4,23,1,3,152163,3830162
0,164443,2,4,1,0,0,2,152165,2377132
2,61314,2,1,2,1,0,0,152167,400507
3,282084,4,0,0,0,0,0,152169,3868452
0,342381,0,0,2,1,2,3,152171,124288
0,92060,7,1,6,0,0,2,152173,88263
0,37793,5,1,3,1,0,12,152175,119194
2,273509,5,0,0,2,0,0,152177,2909124
2,255278,3,1,5,1,0,1,152179,2483208
2,368835,6,0,0,2,0,0,152181,4715470
4,331745,0,0,0,2,0,0,152183,4219836
0,286595,6,3,0,2,0,3,152185,3132714
2,371007,2,1,2,3,0,0,152187,3434010
2,36092,5,3,6,13,0,0,152189,442268
0,365187,1,2,3,4,0,2,152192,5098128
0,360387,7,3,2,12,0,4,152194,3520290
2,366249,3,0,4,2,0,0,152198,3697946
2,78340,8,2,5,2,0,1,152200,108369
2,257081,9,3,25,5,1,6,152202,30808
0,228647,20,5,26,5,1,8,152204,31657
0,87612,1,1,8,1,0,3,152206,32153
4,125414,3,0,0,1,0,1,152208,2318701
0,168228,6,3,2,3,0,3,152210,70714
0,184260,2,0,0,0,0,3,152212,259602
2,361183,3,1,3,13,0,0,152214,4085502
2,285307,2,0,1,2,0,0,152218,3522738
2,287170,2,0,3,2,0,0,152220,3500478
2,97350,1,2,6,3,0,1,152222,326722
2,254800,5,1,2,3,0,2,152224,3676370
0,371003,6,0,2,6,0,3,152226,3024324
0,373314,0,3,5,10,0,4,152228,3658772
0,377853,10,1,9,4,0,2,152230,5072542
2,37839,4,1,6,6,0,1,152232,96994
2,56943,3,1,0,7,0,0,152234,170508
2,108476,0,0,1,2,0,0,152236,2401099
2,159006,0,0,0,14,0,0,152238,1874513
2,343043,0,2,3,1,0,0,152240,430420
2,352162,8,0,1,16,0,6,152242,4721400
2,102707,13,0,2,5,0,0,152244,37652
2,73791,11,1,0,2,0,0,152246,855761
2,381353,3,4,1,10,1,0,152248,4447076
0,329809,6,3,2,1,0,4,152250,4216908
2,358403,0,3,1,5,1,2,152252,4213764
0,336199,2,2,2,5,0,3,152254,4357368
2,337107,3,1,1,7,1,3,152256,4120210
0,315865,2,3,3,6,2,6,152258,3651326
0,352025,17,4,4,7,0,6,152262,1918911
2,329682,5,1,2,21,0,1,152264,4466336
2,330348,3,2,1,11,0,1,152270,3715122
0,342281,3,2,3,8,0,3,152272,3811986
1,341392,4,5,6,5,3,3,152280,4085944
0,24570,10,5,8,1,0,1,152286,65524
2,355264,2,2,2,3,0,0,152288,3484796
0,367215,1,0,0,1,0,1,152290,5083702
2,299824,9,3,2,8,0,0,152292,4276752
2,76282,0,0,1,3,0,1,152296,2073693
4,44637,0,0,1,2,0,1,152298,1552639
0,86186,0,5,3,2,0,1,152302,119881
2,84865,4,0,1,1,0,0,152304,984996
2,359154,5,0,2,3,0,0,152310,4699592
2,33842,8,2,0,1,0,0,152316,1176928
2,82157,6,1,2,3,0,0,152318,402065
2,124480,2,0,0,1,0,0,152320,1274636
0,157447,0,3,2,0,1,1,152322,2216088
2,110395,1,2,4,5,0,1,152326,104298
2,43292,6,5,4,3,0,1,152328,1014691
4,211317,6,0,2,4,0,0,152330,1543883
3,278514,0,0,0,0,0,0,152332,3758280
0,100669,3,2,7,26,2,13,152334,1078927
0,257450,14,0,5,15,0,6,152336,3400060
4,165404,0,1,4,6,0,2,152338,326576
0,49518,1,1,3,0,0,2,152340,247911
2,166258,3,1,5,1,0,1,152342,315632
1,59372,3,0,0,0,1,0,152344,332766
2,117142,1,1,0,1,0,0,152346,331479
0,97437,0,3,21,0,0,10,152348,320097
2,83902,4,4,3,5,0,1,152350,248216
0,134841,0,2,1,2,0,5,152352,341455
0,78827,2,5,7,2,0,1,152354,337971
0,20731,6,1,4,0,0,1,152356,307873
0,159436,6,0,15,0,0,1,152358,326983
3,277751,0,0,0,0,0,0,152360,326600
2,20656,5,5,4,4,0,6,152362,330843
0,35907,2,0,3,1,0,2,152364,294662
0,19293,3,6,6,1,0,1,152366,64132
2,341050,5,4,7,26,1,1,152370,3148552
4,354251,9,9,8,18,5,14,152372,4935334
0,324803,4,3,5,7,1,6,152374,4441422
2,363264,2,1,2,2,0,0,152376,2904798
0,333350,0,0,0,0,0,1,152381,3762974
0,257454,4,3,7,3,1,6,152391,35945
0,29212,2,2,7,1,0,6,152415,51184
0,56309,6,4,9,0,0,1,152417,50960
0,127688,0,2,2,0,0,2,152421,53806
0,93193,14,4,14,9,0,5,152427,56121
0,128866,0,3,14,0,6,18,152439,370295
0,161374,1,1,6,5,0,2,152441,76798
0,18044,2,3,7,5,2,3,152443,923824
0,4289,0,2,8,11,0,4,152445,365653
0,28346,5,2,4,1,0,2,152447,226919
2,90030,3,1,3,5,0,1,152449,51947
2,253282,6,4,4,12,1,1,152451,3130776
3,307318,0,0,0,0,0,0,152453,4701426
0,60389,2,2,4,4,0,6,152455,68257
0,329063,0,0,0,9,0,5,152457,3965660
2,49991,2,0,1,2,0,0,152459,132082
4,28509,2,3,9,2,1,8,152461,455583
0,109174,1,2,4,0,0,3,152463,203139
0,44548,2,4,6,0,0,1,152465,1152403
0,44184,1,5,12,0,0,3,152467,275039
0,69075,8,2,5,0,0,4,152469,454953
0,29889,1,1,4,0,0,1,152471,1241018
2,67320,5,1,2,7,0,0,152473,69308
2,86495,2,2,1,13,2,3,152475,1503149
0,151062,2,7,2,0,0,1,152477,104787
0,27674,0,2,7,1,0,3,152479,339918
4,370168,0,0,0,2,0,0,152481,4123562
2,58769,3,1,3,2,0,1,152483,64552
3,125087,1,0,2,0,0,0,152485,117457
0,74942,0,2,7,1,0,3,152487,115631
0,31907,0,0,3,0,0,1,152489,119838
0,288186,0,1,3,1,0,1,152491,178821
2,374618,6,1,2,7,0,0,152493,2501366
4,71120,27,4,5,7,3,6,152495,104267
2,57568,21,3,0,19,0,3,152497,1773741
1,47655,0,2,2,0,2,0,152499,1244093
2,85512,7,3,5,9,0,1,152501,82580
0,27941,7,1,3,6,0,4,152503,1107397
0,28686,1,5,6,1,0,1,152507,1278153
4,44385,11,0,1,4,0,0,152509,1068958
2,96334,8,0,0,3,0,0,152511,62493
0,60825,1,2,2,0,1,1,152513,325849
2,298584,8,3,4,44,3,8,152515,3832096
2,306547,4,0,1,3,0,0,152517,2585160
4,379998,13,0,0,8,0,0,152521,5280626
3,382436,0,0,0,0,0,0,152523,3956642
2,190269,4,3,1,2,0,1,152539,20217
2,237433,11,4,15,1,0,0,152541,26849
2,63142,8,16,3,6,0,1,152543,1580021
0,308409,6,1,3,26,2,5,152545,3082854
2,379335,2,1,2,2,0,0,152547,4431326
4,89816,0,0,1,2,0,11,152549,61390
0,278051,1,0,1,1,0,1,152553,162926
0,57144,2,1,2,0,0,1,152555,57051
0,46426,3,2,1,2,0,1,152557,819810
0,68720,1,4,3,0,0,2,152559,57558
4,351365,0,2,5,10,1,9,152561,62334
0,105465,1,5,9,1,0,2,152563,58920
2,67908,3,1,1,1,0,0,152565,1023345
3,74558,0,0,0,0,0,0,152567,1540068
4,286940,1,4,4,5,0,1,152569,3246908
0,139820,9,1,7,0,0,3,152571,1851006
0,67740,5,3,4,9,0,6,152575,82813
2,82028,6,2,1,3,0,0,152577,2114358
0,354857,5,1,8,7,0,3,152579,4920274
2,65707,5,4,1,9,0,1,152581,74443
2,82094,3,0,1,7,0,0,152583,174834
2,367492,3,1,0,2,0,0,152585,4437212
2,100275,8,3,7,8,2,2,152587,1480658
0,73800,4,0,4,4,0,3,152589,1740661
0,365222,8,1,7,12,0,5,152591,2888046
3,41188,2,2,10,0,0,0,152593,805184
0,118408,0,1,1,2,0,4,152595,2391821
2,60604,3,3,1,2,0,0,152597,1629284
0,44850,2,1,2,1,0,1,152599,381716
2,67327,3,0,1,4,0,0,152601,1905010
2,23529,2,4,1,7,1,4,152603,910855
0,54769,2,2,5,0,0,1,152605,48014
2,20221,5,0,0,2,0,1,152607,849466
0,114922,1,1,2,0,0,1,152609,810082
2,182219,5,2,3,9,0,1,152613,2276778
2,81666,2,2,1,3,0,1,152615,86314
3,290365,7,2,3,6,0,0,152617,3700038
4,46258,3,1,1,1,1,2,152619,43622
0,225244,4,1,4,0,0,1,152621,45880
2,253395,4,0,2,2,0,0,152623,2192580
2,82153,5,1,0,1,0,1,152625,163871
2,77585,1,1,3,7,0,1,152627,1626135
2,180363,0,0,0,1,0,0,152629,281365
2,203547,0,0,0,1,0,0,152631,1527626
2,248543,9,4,2,2,0,1,152633,2986122
2,56992,2,0,1,1,0,0,152635,1267406
3,36301,0,1,7,2,0,1,152637,268677
3,60498,0,0,0,0,0,0,152639,325725
4,50934,0,0,0,0,0,2,152641,81340
2,126219,7,1,2,15,0,1,152647,40505
3,202172,0,0,0,0,0,0,152649,1601458
3,278771,3,0,0,0,0,0,152656,2505856
0,353609,6,3,4,4,0,2,152658,4592572
2,208431,5,0,0,1,0,0,152662,2571610
1,331354,3,5,3,3,2,0,152664,3720724
4,9321,4,1,11,4,0,7,152666,167132
2,183176,3,0,1,3,0,0,152670,2250426
3,228204,0,0,0,0,0,0,152672,2106331
0,257614,1,0,0,3,0,1,152674,2571782
2,340881,1,5,3,8,0,2,152676,3252998
0,382951,1,5,3,2,0,1,152678,3543258
2,216529,3,1,5,2,0,0,152680,3113456
2,107587,0,0,0,1,0,0,152682,146664
2,59944,3,3,0,4,0,0,152686,1632544
2,363185,3,1,4,1,0,0,152689,3726012
2,150025,3,1,1,1,0,0,152701,66764
4,74831,7,1,1,4,0,1,152705,70547
0,148184,0,0,0,0,0,1,152711,1276121
0,30909,4,0,0,1,0,2,152713,184901
0,114354,32,2,10,8,1,7,152715,47435
2,112631,2,1,1,2,0,0,152717,1392888
0,234815,2,3,0,2,0,1,152719,75089
0,240628,7,0,10,10,0,6,152721,236843
2,258450,6,1,1,3,0,0,152723,265825
2,312101,2,2,1,2,0,0,152725,990443
0,186066,3,5,2,0,0,4,152729,134817
0,82265,4,5,4,1,0,1,152733,85241
2,157153,15,0,1,6,0,1,152735,102478
2,43953,4,3,4,2,0,0,152737,101927
0,128177,2,2,2,4,0,3,152739,119056
2,249368,4,6,2,1,0,1,152741,99274
2,119616,6,0,2,10,0,1,152743,496799
0,197790,2,0,2,0,0,1,152745,400905
4,81524,0,0,0,2,0,0,152747,1700810
2,185248,7,5,5,2,0,0,152749,1262414
2,280901,0,0,0,3,0,1,152751,1206014
0,20205,5,1,2,0,0,3,152753,1376460
0,203351,5,2,5,14,0,7,152755,2740710
0,197624,0,2,5,0,0,3,152757,2756412
2,24198,2,1,4,1,0,1,152759,1094162
3,180935,7,2,1,0,0,0,152763,2368182
4,179398,1,2,3,2,0,0,152765,1935201
2,237200,0,0,1,1,0,0,152767,2385006
2,273598,9,0,1,7,0,0,152769,2988490
2,354100,13,0,0,1,0,0,152772,3233704
4,143983,9,1,1,5,0,2,152780,65877
2,373441,7,0,0,16,0,1,152782,5278466
0,217172,5,1,2,6,1,8,152790,38091
0,100528,3,7,5,0,0,2,152798,35531
2,279634,22,0,0,9,0,0,152801,1525344
2,334894,1,0,2,1,0,0,152804,2848252
