noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,tmdbId,movieId,imdbId
2,1,3,7,0,0,81704,142240,1830792
1,1,4,2,0,0,65953,142242,1525838
0,0,0,1,0,0,222939,142244,495729
9,2,0,5,0,0,345931,142246,3108604
7,0,0,2,0,0,345913,142248,3772918
3,1,0,4,0,4,84418,142250,68231
5,0,0,0,0,1,86271,142254,69375
5,0,1,4,0,3,88348,142256,72440
1,2,4,2,0,1,319076,142258,4145178
2,0,0,1,0,0,82939,142260,1503773
6,2,2,4,0,1,28064,142262,63370
10,1,3,1,0,6,116194,142264,114196
14,0,6,7,0,0,46025,142266,309832
23,4,5,1,0,3,139156,142268,2166143
5,0,1,9,0,0,100243,142270,1159985
3,3,12,1,0,1,68023,142272,115638
8,2,2,13,0,3,28538,142274,59104
6,2,2,5,0,2,91265,142280,60789
6,1,1,8,0,2,128797,142284,60051
5,1,2,8,0,6,83121,142286,58307
3,0,0,5,0,2,84584,142294,58341
11,0,3,6,0,0,22726,142300,54950
8,1,2,5,0,3,35611,142302,54330
11,0,4,2,0,0,46436,142308,275287
4,0,2,2,0,0,27909,142314,96785
1,0,5,4,0,0,150839,142326,89436
4,0,2,11,0,0,101444,142330,84104
4,1,6,12,0,3,8692,142336,80379
2,3,4,2,0,1,36275,142338,77800
17,1,6,28,0,2,114609,142342,74342
6,3,5,14,0,3,98027,142346,68415
7,0,4,11,0,2,77165,142348,64273
7,1,8,4,0,0,96133,142352,63159
0,0,0,1,0,0,294543,142354,3907674
9,3,2,24,3,3,196761,142356,2573198
1,0,1,4,1,0,326723,142358,4477936
8,5,3,10,0,0,274483,142360,3169710
2,0,3,9,0,3,306838,142362,4072352
5,2,2,45,4,10,284284,142364,2488778
9,2,7,9,0,10,327389,142366,643109
8,3,4,4,0,0,204255,142370,2302969
4,5,5,6,4,6,10317,142372,1018765
6,4,3,4,0,1,340382,142374,4294052
0,2,3,5,1,1,332839,142376,2689958
39,6,8,7,0,0,63276,142378,140428
9,3,7,8,0,2,84858,142382,1849718
0,3,4,5,0,4,118051,142384,2168910
9,4,3,17,1,6,253450,142386,3508840
4,0,9,3,0,1,356846,142388,4590930
7,1,4,1,0,2,104973,142396,78936
5,3,4,12,0,5,28058,142408,54850
17,12,15,13,2,8,254302,142420,462335
7,9,9,10,2,9,296100,142422,3530002
2,4,4,18,5,7,334538,142424,2625810
5,4,7,20,6,8,284294,142426,3505712
2,4,3,4,1,7,43457,142428,40971
10,0,0,2,0,0,284870,142432,3904754
4,0,1,1,0,0,121206,142434,2258713
9,2,1,7,1,4,17938,142436,53250
1,0,3,2,0,0,352978,142440,4340720
2,2,4,9,0,1,322125,142442,4058500
13,4,4,17,0,2,285840,142444,3067274
2,4,7,1,0,3,34381,142446,796339
12,8,16,99,1,13,253412,142448,2719848
5,6,2,21,3,2,212162,142450,2457282
4,6,1,25,3,3,152044,142452,2194724
10,1,3,3,0,0,45492,142454,184925
39,7,16,18,1,4,330764,142456,3792960
11,0,2,2,0,0,342550,142458,2486856
4,1,3,2,0,0,284875,142460,2574576
3,3,7,1,0,1,30294,142462,86713
0,0,0,1,0,0,105861,142464,280224
0,1,3,4,1,1,90094,142466,69979
4,0,1,3,0,2,283711,142468,3890278
2,1,9,3,0,0,49326,142470,65556
7,4,4,6,1,7,2004,142472,177882
3,6,7,1,0,5,2333,142474,1058601
7,1,1,9,0,1,1539,142476,448009
0,3,7,0,2,3,11440,142478,809432
9,3,5,3,0,0,334298,142482,3781476
17,1,7,3,0,3,338421,142484,3801934
2,1,7,1,0,0,35922,142486,68389
41,9,24,81,3,14,314365,142488,1895587
3,2,2,8,0,5,359108,142490,4334482
4,0,7,23,0,2,336050,142492,3808342
4,1,3,1,0,2,270081,142494,167118
4,0,2,1,0,1,311417,142496,163636
1,2,2,1,0,1,101420,142498,2226309
4,1,2,35,2,4,333674,142503,4009278
4,3,6,6,0,1,344120,142505,4379180
13,13,41,1,1,6,245698,142507,1596345
7,2,4,51,1,10,325348,142509,3072482
2,1,1,0,0,1,57203,142511,914813
5,5,8,10,0,0,211755,142513,2918988
0,0,0,2,0,0,321228,142515,3907180
0,0,0,4,0,0,257237,142517,1895408
1,3,1,2,0,0,239523,142519,3198698
4,2,6,0,0,1,19430,142521,46671
6,1,3,4,1,4,109632,142523,5060
4,1,1,4,0,0,239619,142525,2429414
6,4,5,0,0,1,65766,142527,1259520
10,2,8,1,0,2,15640,142529,1135940
15,0,0,7,0,0,285598,142532,2689354
0,0,1,1,0,1,290382,142534,3970482
12,6,9,8,4,12,295964,142536,2503944
13,10,17,15,11,11,157843,142538,1837636
7,6,7,30,4,7,353686,142540,2954474
1,2,5,1,0,0,300839,142542,3161960
20,0,3,2,0,2,359105,142546,4944352
5,0,0,2,0,0,154671,142548,157153
9,1,6,5,0,3,315841,142550,4176776
9,2,4,1,0,3,91007,142552,112909
4,1,2,4,0,2,11142,142554,373762
3,0,3,0,0,1,243473,142556,151494
0,1,5,4,0,0,18303,142558,315152
0,2,4,2,0,0,42427,142560,454602
0,0,0,1,0,0,322434,142562,3589290
5,1,0,2,0,0,38977,142564,461857
5,2,2,3,0,0,267970,142566,3689910
8,5,23,13,0,3,335310,142568,1723659
1,2,2,5,0,3,44827,142570,824316
0,1,4,2,0,0,160155,142572,450455
2,4,9,7,3,3,24801,142574,489007
1,1,4,2,0,0,73527,142576,193187
2,6,4,3,0,0,285838,142578,1718915
0,6,11,1,0,1,30921,142584,111082
3,1,4,28,4,10,322443,142586,2215673
0,0,0,3,0,0,240268,142588,2992302
4,5,10,7,0,5,25088,142590,103268
6,0,0,2,0,0,74555,142596,1413527
7,2,1,12,0,3,296065,142598,2965466
1,1,4,0,0,2,36588,142600,1129410
15,7,5,2,0,2,329263,142602,3702996
21,8,7,18,1,4,290637,142604,3733778
3,2,3,1,0,0,45083,142606,1535419
23,0,0,9,0,0,49961,142608,23871
7,0,1,1,0,0,139276,142610,1654082
6,1,2,3,0,0,269747,142614,2626964
5,2,1,5,0,0,296750,142616,3524792
3,2,3,5,0,0,349498,142618,4195368
8,0,7,1,0,2,65586,142624,42383
0,0,0,0,0,0,201274,142626,2456338
2,2,2,2,0,0,20378,142628,163986
0,0,0,4,0,0,312963,142630,2252388
0,0,0,3,0,0,180685,142632,2372335
1,2,4,3,0,1,54558,142634,798423
1,4,4,0,1,0,42032,142636,88811
4,3,2,10,0,0,219435,142638,277740
5,4,7,3,0,4,27456,142644,20499
0,2,3,6,1,5,43551,142648,33517
0,4,5,5,1,4,18557,142652,902952
7,0,0,2,0,0,103066,142656,1584828
1,2,5,3,0,5,72850,142663,168473
0,2,2,0,0,2,43481,142667,280241
5,2,5,4,5,5,55612,142669,1699164
1,0,3,15,0,7,322740,142675,4427060
2,2,3,14,0,7,205017,142677,2224317
5,0,0,2,0,0,66211,142679,1727790
8,2,5,5,0,7,136109,142681,21761
0,3,6,9,4,3,51512,142683,1371117
4,0,1,4,0,4,37571,142685,74383
1,0,3,4,0,0,340190,142689,1950135
4,0,0,1,0,0,92395,142691,1640218
4,1,0,5,1,5,329205,142695,3101132
2,1,2,2,0,1,104709,142697,1877647
14,3,5,15,0,3,9987,142701,417745
4,2,6,4,0,6,110568,142703,57189
3,1,6,1,0,1,45326,142705,126387
1,4,4,2,0,0,119197,142707,1674776
6,0,3,6,0,1,44682,142717,1297943
1,1,3,9,0,3,65092,142721,64897
4,1,5,5,0,4,84449,142727,1870527
3,3,3,5,0,1,61502,142731,46372
0,4,7,0,0,1,66447,142733,108290
3,1,0,15,0,0,119478,142740,2061822
5,2,10,1,1,1,87706,142742,79027
7,2,1,7,0,0,58432,142746,484273
3,0,2,3,0,0,86120,142751,36823
5,8,9,7,0,3,15711,142754,451102
6,1,1,2,3,4,175334,142756,12408
7,1,5,5,1,2,14169,142758,60124
9,7,8,4,0,8,27114,142763,23335
4,2,10,4,0,4,271736,142765,3083008
5,6,4,1,0,1,184862,142767,16276
1,4,5,0,1,1,81660,142770,1552214
9,3,2,4,0,5,286789,142775,54263
23,9,16,1,1,5,206480,142778,30888
0,6,3,2,0,1,77197,142780,118499
17,9,11,2,2,2,186227,142782,27166
4,4,4,3,1,3,40251,142788,108577
5,4,3,1,0,1,44656,142791,395140
4,3,6,3,0,7,246299,142793,23720
1,1,1,3,0,0,90682,142795,1592556
5,3,6,7,0,6,300090,142797,2241116
2,3,1,1,0,2,342657,142799,4708348
3,3,3,1,0,0,347697,142801,4702528
4,1,1,1,0,0,344476,142803,4791594
4,1,5,3,0,3,315509,142805,3614922
2,4,1,4,0,0,343059,142807,4115932
0,2,1,0,1,0,58895,142809,1031294
0,7,16,2,0,8,40341,142811,120627
4,5,3,5,0,1,298582,142813,3977462
0,0,4,0,0,2,73339,142815,118763
1,1,5,0,0,1,28805,142817,451631
3,7,6,2,2,3,268660,142819,3668162
7,3,8,8,0,0,257160,142821,3517192
5,3,5,2,0,6,19657,142823,106333
1,1,2,2,0,0,173728,142825,79938
7,3,3,4,1,8,49035,142827,242256
1,2,3,3,0,1,81273,142829,1954206
1,4,4,2,0,4,19636,142831,453671
1,3,8,1,0,3,19637,142833,464160
0,1,6,3,0,1,54971,142835,210659
2,2,5,0,0,1,170838,142837,162480
2,1,2,2,0,2,38637,142839,1180583
5,3,2,1,0,2,97342,142841,1649431
3,5,0,9,1,0,182131,142843,2704454
0,0,0,1,2,0,58493,142845,1262958
2,0,2,1,0,0,62368,142847,2368669
2,0,0,6,0,0,245536,142849,2664910
0,0,0,1,0,0,178755,142851,256607
0,0,0,1,0,0,312940,142853,2765306
0,0,0,1,0,0,355545,142855,2415728
5,7,10,7,0,4,285181,142857,3346824
3,2,0,12,0,1,289039,142859,3182596
7,0,0,9,0,7,298721,142861,4074512
7,0,0,9,0,7,298721,162632,2818654
7,0,0,9,0,7,298721,142861,4074512
7,0,0,9,0,7,298721,162632,2818654
6,0,0,6,0,0,322614,142863,4362764
6,0,1,4,0,0,336805,142865,4685750
3,2,4,17,0,2,341077,142867,2911674
9,0,0,3,0,0,97110,142869,33994
12,0,0,2,0,0,74717,142871,35228
6,0,0,3,0,0,74718,142873,46873
5,0,3,1,0,0,278718,142875,3924450
1,1,5,18,0,1,293941,142877,2645188
33,5,10,2,0,0,342925,142879,4401704
32,2,7,18,2,1,335490,142883,3170900
6,0,1,1,0,3,40483,142885,73922
5,2,2,2,0,0,289191,142887,3004746
11,1,4,13,0,0,2232,142891,70299
0,1,4,1,0,1,126227,142893,463959
3,6,3,5,1,8,144111,142895,25555
7,1,4,8,1,3,20361,142897,63740
5,1,1,1,0,2,295314,142899,3407316
5,0,2,1,0,0,337730,142901,4168502
1,2,6,1,0,2,95807,142903,1942951
11,0,1,5,0,0,336149,142905,4065340
0,5,4,2,0,0,32707,142907,366518
28,3,1,7,0,4,330298,142909,4159182
2,0,1,2,0,0,267463,142911,3239442
2,2,1,2,0,0,361138,142913,3678188
0,3,5,5,0,2,10645,142915,265691
4,1,2,1,0,0,359325,142917,3678192
8,1,3,2,0,2,13305,142919,210964
2,0,3,9,0,0,353500,142921,4608574
6,1,7,10,0,4,104274,142923,88818
7,4,9,24,2,9,311539,142925,3688406
5,5,4,6,0,5,459,142927,50974
7,3,4,6,0,5,457,142929,48624
11,0,1,9,0,0,25234,142935,116247
3,0,1,1,0,0,354667,142937,4432480
6,4,9,11,2,6,40487,142939,107979
1,0,5,1,0,2,38237,142941,117497
2,2,7,10,2,3,17874,142943,77834
15,0,0,18,0,2,26679,142947,90057
24,0,0,15,0,2,66881,142949,86013
4,0,4,5,0,3,6318,142951,295001
0,0,0,0,0,1,353117,142953,4211516
0,2,1,1,0,2,78224,142955,1864461
5,3,2,4,0,0,255775,142959,239220
8,1,2,4,0,2,277967,142961,3642618
9,4,9,3,0,3,324245,142963,3488184
3,1,3,3,0,0,168981,142965,135031
8,4,7,10,0,3,96717,142967,29819
7,0,1,7,0,5,320736,142969,2611652
7,0,0,5,0,0,338767,142971,4059696
2,0,0,3,0,1,338273,142973,4466550
6,2,8,15,1,5,361159,142975,4511566
0,0,0,3,0,0,336268,142977,2514028
1,2,1,1,0,0,348295,142979,4801514
9,0,3,5,0,2,338072,142981,4136636
6,1,1,2,0,2,40345,142983,68471
12,6,17,20,4,5,68387,142985,1765730
8,0,2,2,0,0,341962,142987,1075062
4,0,0,2,0,4,268099,142989,3195056
5,0,0,2,0,0,336660,142991,3486542
8,2,5,12,0,4,319995,142993,4375438
8,0,0,17,1,0,337115,142995,3685554
4,5,13,8,0,1,159824,142997,2510894
0,3,2,7,1,11,360784,142999,2131532
4,2,3,2,0,0,330206,143001,3475596
6,2,1,1,0,0,289232,143003,3009070
4,0,3,7,0,0,314011,143005,3064356
4,1,2,7,0,0,316347,143007,2901516
7,2,2,13,0,0,58156,143009,1483753
1,3,3,9,0,0,286301,143011,3561348
0,1,8,3,0,4,72898,143013,56467
3,3,8,9,0,1,201284,143015,1714051
2,1,1,0,0,3,72642,143017,1327763
16,2,4,2,0,0,16013,143019,776804
1,1,2,1,3,0,200325,143021,148403
0,0,0,1,0,0,280668,143023,2634200
25,1,5,13,1,2,286256,143025,3134058
1,3,5,0,0,2,26267,143027,426568
2,3,3,3,0,1,115626,143029,410696
1,4,2,0,1,1,13968,143031,805559
3,4,8,0,1,1,36269,143033,272360
1,2,3,1,0,3,22371,143035,1072755
0,3,3,2,3,0,19294,143037,389721
7,1,7,7,3,6,51824,143039,221789
2,3,2,1,0,0,50587,143041,977668
17,1,1,8,0,0,243884,143043,3257072
10,0,1,3,0,0,127367,143045,2093153
1,2,2,2,0,0,136884,143047,293069
1,3,2,2,0,0,192137,143049,1859558
0,3,3,3,0,0,356905,143053,3401748
2,2,4,4,2,2,124111,143055,272606
2,1,1,0,0,3,16854,143057,820010
3,0,0,6,0,2,79700,143059,2079566
2,2,0,0,0,2,45722,143061,1233487
4,1,2,3,2,4,253112,143063,73698
2,3,5,3,1,0,49954,143065,117262
4,0,0,1,0,0,123691,143067,104140
7,0,7,3,0,0,346401,143069,3833822
9,1,2,11,0,2,207273,143071,2425886
1,4,1,1,0,1,33352,143076,386582
5,1,6,23,0,0,85207,143082,1827354
4,2,1,3,0,0,204582,143086,2818348
0,3,4,2,0,1,224778,143091,1067773
1,2,2,0,0,1,142982,143096,56955
6,1,1,17,0,3,91926,143098,1848832
0,0,0,6,0,2,179847,143103,71996
2,2,0,2,0,1,39793,143108,229432
4,1,1,5,0,0,33984,143111,809925
5,3,12,2,0,4,134474,143113,353496
14,2,3,3,0,3,69407,143115,442781
5,2,4,5,0,6,40139,143119,76361
0,2,3,0,0,2,110433,143128,117103
2,2,9,6,0,5,84912,143130,24359
0,2,4,0,0,2,168375,143133,93755
23,4,10,8,0,1,24094,143141,1084733
2,3,3,3,0,2,120588,143152,36375
4,4,7,4,1,2,88012,143154,57521
17,1,1,7,0,5,87734,143156,166843
6,1,2,0,0,1,179868,143158,202415
4,1,1,10,0,0,328930,143160,2385227
1,2,5,5,0,3,28472,143164,83081
1,1,1,1,0,0,288587,143168,3480164
3,1,8,3,0,6,159215,143170,24559
2,1,2,0,0,1,86040,143178,117927
9,2,5,4,0,1,126464,143180,1698027
4,0,0,5,0,0,83834,143185,75838
9,6,6,4,0,4,88390,143187,71224
3,0,0,0,0,1,117493,143192,122444
2,3,6,5,1,5,3145,143197,65851
14,0,1,8,0,3,46581,143199,71359
5,0,1,1,0,1,31927,143201,97265
1,2,4,3,0,0,136146,143203,298934
5,0,0,0,0,2,157161,143205,1549584
5,5,11,0,0,1,36550,143207,1079968
9,2,3,20,2,5,339530,143209,4180514
5,3,2,0,0,1,108204,143231,281905
1,4,6,2,1,5,6980,143233,219813
2,12,15,0,1,3,306745,143237,1658801
10,5,5,33,8,10,314385,143239,3707106
1,1,2,4,1,0,116377,143243,2088962
1,4,15,4,0,3,309809,143245,1754656
2,0,0,0,0,1,241573,143247,2322482
6,0,0,4,0,0,295317,143249,4074502
3,1,1,1,0,0,339320,143251,380620
0,0,0,1,0,0,292539,143253,2141739
3,2,7,18,0,2,301228,143255,1957938
4,2,5,2,0,0,330112,143257,3774466
0,5,5,20,0,1,362046,143259,4510398
4,1,5,2,0,1,59230,143263,71782
8,1,2,36,1,2,314402,143271,4082068
0,0,0,2,0,0,332749,143273,4103404
11,0,4,3,0,0,361931,143275,5065822
1,0,0,1,0,0,85616,143277,2094949
9,0,2,1,0,2,72785,143283,84136
5,0,1,1,0,4,124980,143287,96024
13,1,1,4,0,2,88947,143295,60325
2,2,3,1,0,3,144344,143297,63747
4,1,2,7,2,4,42093,143299,85905
4,3,4,0,0,2,42460,143301,70086
10,1,5,1,0,5,192236,143303,79203
1,4,6,0,1,1,175924,143305,75744
0,2,6,3,0,2,326333,143309,2210769
9,4,12,0,1,2,250535,143311,1935940
8,2,3,5,2,4,320028,143315,3705388
7,4,4,2,0,6,250230,143317,2245171
0,2,3,0,0,1,111732,143319,42610
3,3,6,2,0,8,65282,143327,42496
4,3,7,1,0,8,62091,143329,41251
3,2,4,1,0,7,35418,143331,49553
0,0,0,0,0,1,276770,143333,473733
11,0,2,3,0,2,47211,143335,82259
11,1,5,7,1,3,318954,143341,2433040
73,18,15,164,11,20,297762,143355,451279
0,0,0,0,0,1,47934,143357,1628842
2,0,1,2,0,3,252983,143359,3498786
23,1,6,3,0,2,302349,143361,3038708
1,2,4,11,0,10,340488,143363,4441150
16,22,40,66,9,17,339988,143365,4287320
20,2,13,89,6,18,68730,143367,490215
6,1,1,11,1,7,352161,143369,4411504
7,2,0,3,0,0,28585,143373,1228963
5,2,8,8,1,3,285689,143377,2049586
5,0,0,3,0,0,63081,143379,889212
16,0,2,1,0,3,67337,143381,63183
3,2,3,0,0,3,46636,143383,1361349
13,10,43,73,3,16,296098,143385,3682448
2,12,0,7,2,3,353616,143387,4765284
7,0,4,2,0,2,158675,143389,1754109
0,3,6,5,0,1,171759,143391,1390539
6,2,2,14,1,5,71374,143397,137827
8,1,5,6,3,3,336029,143404,1135989
9,2,1,5,0,2,82968,143406,1625155
0,1,0,1,0,0,138752,143408,14406
3,1,5,30,5,9,316042,143410,4034452
4,4,5,0,0,2,304126,143412,4116116
2,2,2,14,0,0,27152,143414,375782
6,1,0,3,2,0,194548,143416,469789
2,1,0,1,0,0,12794,143418,779722
5,0,0,1,0,0,166733,143420,996661
4,0,0,3,0,0,307276,143422,1172162
0,0,0,1,0,0,335138,143424,4175088
4,1,3,0,0,1,126934,143426,282123
6,6,12,1,0,5,23142,143428,112408
5,7,4,3,0,0,198200,143430,2787002
1,1,5,5,0,1,106546,143432,369738
2,2,1,2,0,0,134782,143434,1465513
7,4,8,4,0,0,253533,143436,2926068
4,1,2,1,0,1,84911,143438,359679
1,1,6,11,0,3,323661,143440,3858372
0,0,0,1,0,0,362363,143442,1170352
2,3,3,13,2,5,324807,143444,2056771
4,0,6,5,0,4,111718,143446,54366
6,0,3,5,0,4,88529,143448,53876
4,2,2,1,0,1,55011,143450,257935
24,4,7,7,0,5,99760,143452,87913
10,1,0,12,0,2,133560,143454,53989
11,0,1,8,0,0,338312,143456,3117504
7,0,0,2,0,0,273197,143458,3720058
3,0,2,4,0,0,67977,143460,181588
1,2,0,2,0,1,295799,143462,4157220
8,3,4,2,0,0,243352,143464,3200980
6,6,3,0,0,3,51428,143466,489286
0,0,0,2,0,0,141760,143468,1921040
0,3,3,2,0,0,346079,143470,3550902
7,4,10,22,3,10,244316,143472,1694021
4,0,2,3,0,0,277190,143474,2371158
2,0,1,13,0,5,352208,143476,4897822
2,0,0,0,0,1,89774,143478,229965
2,3,4,4,0,1,43206,143480,489800
2,0,1,2,0,1,156389,143492,134070
3,0,3,2,0,1,156388,143494,23337
0,1,3,1,0,1,289097,143496,1288636
1,5,4,0,2,2,67216,143498,424028
0,2,3,0,0,1,26301,143500,475302
2,0,2,0,0,0,357441,143504,4590482
4,3,3,7,1,1,48426,143508,378898
1,0,0,5,0,3,359364,143511,3327994
4,1,2,7,1,3,121869,143515,1702429
14,1,0,17,1,0,310568,143517,2994832
6,0,1,12,0,3,319994,143519,4377864
10,3,15,3,0,1,143769,143521,77060
8,0,0,3,0,0,336666,143523,3778086
2,0,4,0,0,1,319996,143525,3560464
2,5,2,7,2,2,236873,143527,2593230
8,0,0,7,0,0,357784,143529,4923772
1,2,3,3,0,0,314388,143531,3740778
0,0,0,8,0,3,223574,143535,1699767
0,0,0,0,0,0,149911,143539,2302931
0,0,0,0,0,1,181104,143541,2450042
2,0,1,3,0,0,75063,143543,69161
1,3,4,0,0,2,49249,143545,81595
12,2,5,7,0,3,76115,143547,2077886
1,0,3,1,0,0,32226,143549,826559
0,1,1,0,0,1,327655,143551,675266
7,3,1,17,1,2,207270,143553,1891923
3,2,1,2,0,0,353446,143555,3111486
2,2,5,30,0,2,323792,143559,2735292
21,2,6,2,0,0,359471,143561,3515632
9,4,2,3,0,0,248633,143563,2908090
1,1,3,22,0,1,258665,143565,839742
0,0,0,0,0,1,113391,143571,158863
4,2,8,3,0,0,80105,143575,1861334
0,4,3,0,0,3,123879,143577,401385
4,4,5,0,0,2,40922,143581,473174
3,8,1,2,0,0,141581,143583,2094898
23,2,3,27,1,1,93230,143585,1794886
2,2,3,13,0,4,36737,143587,1397497
1,8,2,5,0,8,30671,143595,71240
3,3,5,3,0,0,336744,143599,4647788
2,4,4,0,0,1,217185,143603,42589
1,3,2,3,0,4,85285,143613,58413
4,2,1,0,0,1,322453,143617,321305
10,1,1,2,0,2,118876,143621,71987
8,1,10,3,0,2,4196,143623,174862
7,3,3,3,0,2,64526,143625,172109
6,2,2,4,0,2,106944,143627,63486
1,1,2,4,0,4,58658,143629,63010
4,1,0,2,0,2,152846,143631,232114
8,1,1,2,0,4,62947,143633,61036
5,1,3,5,2,6,225719,143635,2795848
7,2,8,2,0,2,268060,143637,2386285
3,0,1,0,1,0,72485,143639,334548
12,0,0,2,0,0,49837,143641,198559
25,2,19,0,0,3,38293,143643,79738
4,1,10,1,0,1,32105,143645,57919
3,4,2,2,1,0,359305,143647,4271918
4,0,1,0,0,2,94649,143649,291310
2,6,12,6,0,6,9643,143651,120037
9,2,12,8,0,8,170759,143653,2194599
2,0,1,2,0,0,297018,143655,2521700
4,6,6,5,1,6,306947,143657,2400463
8,2,4,6,0,6,66741,143659,120356
0,2,3,3,0,3,85566,143661,1403987
10,8,0,13,1,3,4955,143663,51964
1,1,2,0,0,2,191975,143666,2088832
2,5,3,10,0,0,103750,143668,2106670
6,1,0,2,1,1,151086,143679,4413
9,2,1,1,0,0,344339,143681,7610
2,2,2,3,0,0,216822,143683,95502
5,1,0,3,0,0,156068,143685,66058
3,1,3,2,2,5,39882,143687,197857
2,2,1,2,0,0,89659,143689,72831
4,1,0,1,0,0,163447,143691,88959
1,3,3,1,0,1,194720,143693,75278
4,0,1,1,0,0,158848,143695,2306783
0,0,0,1,0,0,197754,143697,1234259
9,9,7,2,0,0,267428,143699,1959526
2,0,2,2,0,0,41809,143701,352951
5,1,8,2,0,0,360339,143703,3032282
1,4,3,0,0,1,188560,143705,1091858
0,5,3,3,0,4,44250,143707,419663
3,4,4,0,1,1,172577,143709,1366321
0,0,1,1,0,0,339350,143711,4629636
7,1,4,5,0,4,315872,143713,3013610
21,2,10,6,2,12,32577,143715,283534
4,8,3,2,0,0,20430,143717,366762
0,2,2,13,1,1,73455,143721,243739
0,0,0,0,0,1,199184,143727,50435
3,0,2,0,0,1,60193,143729,52575
2,4,2,2,0,4,105529,143739,73529
6,2,3,3,0,1,106224,143741,74487
8,2,5,6,1,7,198661,143747,66075
1,4,5,4,0,3,68821,143755,51469
3,2,3,0,0,1,76157,143757,53643
8,2,2,4,0,4,159474,143761,56657
9,3,2,3,0,1,198311,143769,61933
4,2,4,1,0,1,326755,143777,68488
9,2,2,9,0,1,63071,143781,146289
3,1,0,3,0,3,65480,143783,78942
5,2,4,2,0,2,63229,143787,86989
8,1,5,8,1,1,72279,143789,89164
6,1,2,6,0,1,59139,143791,92770
6,1,2,4,0,1,195812,143797,64740
9,1,3,8,0,4,194485,143799,67437
5,3,1,3,0,2,65573,143803,67242
5,2,3,3,0,2,92572,143807,62370
0,2,3,4,0,1,56287,143813,50817
4,1,3,2,0,0,61829,143815,49634
3,1,0,7,0,5,82368,143823,54068
2,3,5,1,0,0,92586,143825,53597
1,0,3,1,0,0,76575,143827,144294
3,1,4,7,0,3,193732,143829,57540
2,2,3,3,0,4,45005,143831,57323
6,1,5,5,0,4,2969,143835,17621
3,1,2,5,0,1,273868,143849,67719
7,2,2,5,0,1,231304,143851,144197
0,1,8,0,0,1,36817,143853,235512
0,0,0,5,0,2,337014,143855,4522716
3,3,5,0,0,1,47158,143857,93103
38,10,39,10,2,7,270487,143859,475290
0,0,2,1,0,0,214717,143861,118537
0,1,7,0,0,3,32528,143863,361240
0,17,17,0,2,4,14847,143866,985593
0,4,5,18,5,12,39285,143868,1493842
2,3,3,3,0,0,136294,143870,1560993
5,3,3,3,0,0,29760,143872,1158933
2,0,4,1,0,3,43713,143874,852726
3,1,2,1,0,0,45823,143876,287045
0,2,2,0,0,1,44008,143878,1684564
0,2,4,4,3,6,46713,143880,1563719
1,1,3,3,0,0,362185,143882,3849692
15,3,2,38,1,0,192767,143884,2626090
1,4,6,9,1,4,250572,143886,3062742
1,2,10,5,0,3,353595,143890,4938416
2,0,4,7,0,1,328246,143892,3905662
9,2,6,2,0,0,320589,143894,4224328
4,0,1,8,0,2,319073,143896,4144504
0,0,3,3,0,0,184608,143898,2431934
2,5,5,2,0,2,84658,143906,83677
3,2,3,3,0,0,139646,143910,1298530
4,0,0,4,0,0,119256,143912,422981
6,0,1,0,0,1,153410,143914,213035
2,1,2,28,2,0,214219,143919,2585072
2,3,6,0,0,1,238458,143935,106680
4,5,4,7,1,2,265760,143937,229328
0,2,3,4,0,4,84114,143942,60737
4,2,2,1,0,4,40826,143946,50103
6,6,7,7,0,4,26015,143957,69992
7,6,9,20,2,7,41434,143959,1034305
3,0,1,3,0,1,58405,143961,229499
2,2,3,1,0,6,111460,143963,23982
5,2,6,2,0,0,318917,143969,4176826
2,1,5,0,0,2,237303,143972,2393825
10,1,4,0,0,2,79580,143974,2093100
2,5,1,4,0,7,30933,143980,68708
4,0,1,7,0,1,124088,143986,104575
3,4,7,2,0,1,47084,143990,1178522
2,1,11,1,0,1,54297,143994,59437
1,4,2,6,3,4,10094,143998,482374
11,3,4,2,0,0,70553,144005,2222430
1,2,1,2,0,4,57662,144013,29611
0,2,1,0,0,2,61656,144017,194143
1,4,4,1,0,1,58106,144020,1340765
2,0,2,1,0,0,44848,144022,138393
6,1,3,5,0,1,175005,144027,10195
1,1,3,0,0,1,20381,144029,299988
0,0,0,1,0,0,97108,144031,81053
0,3,1,2,0,0,91001,144033,2137376
5,0,3,0,0,1,125527,144035,196355
4,1,1,3,0,1,78115,144037,499540
4,4,8,0,1,1,158939,144048,88149
3,2,1,9,0,3,363439,144052,2855724
3,1,1,6,0,0,325848,144056,4466362
7,0,1,4,0,0,335724,144058,2251828
1,4,5,5,0,0,334328,144060,4355574
22,0,1,4,0,2,355600,144062,4995590
5,1,10,5,0,1,316761,144064,3899932
4,2,2,19,0,1,257117,144066,2825230
3,0,1,2,0,0,362373,144068,2109127
2,1,2,27,0,2,341886,144070,3379814
7,1,2,7,1,5,291151,144072,2238470
3,0,0,3,0,0,14091,144074,499004
4,2,3,0,0,1,46565,144080,69395
1,2,1,2,0,1,84984,144084,87430
4,1,3,3,0,10,49456,144088,64019
6,2,4,2,0,5,74657,144092,62707
6,1,5,13,0,5,122787,144094,63500
4,1,1,3,0,3,80443,144102,61157
9,0,1,4,0,2,136572,144110,981293
1,2,2,0,0,1,107035,144124,46881
3,1,2,10,0,5,74656,144128,43261
